"","x"
"4993"," 오픽 IH"
"4994","경중외시 "
"4995"," 전자공학 "
"4996"," 학점 3.62 "
"4997"," 토익 870"
"4998","해외대 "
"4999"," 국제경영 "
"5000"," 학점 4.22 "
"5001"," 인턴 1회"
"5002","서성한 "
"5003"," 화공 "
"5004"," 학점 3.6 "
"5005"," 토익 900"
"5006","서울4년제 "
"5007"," 전기관련 "
"5008"," 학점 3.9 "
"5009"," 토스 5"
"5010","재료 "
"5011"," 학점 3.2 "
"5012"," 오픽 im3"
"5013","서성한 "
"5014"," 경영 "
"5015"," 학점 3 후반 "
"5016"," 토익 950"
"5017"," 오픽 AL "
"5018"," 대외활동"
"5019"," 봉사활동 다수"
"5020","충남 공주대학교 "
"5021"," 관광영어통역학과 "
"5022"," 학점 3.76 "
"5023"," 오픽 iM3"
"5024"," 토익 880 "
"5025"," 삼성 드림클래스"
"5026"," 크리에이티브 아레나 서포터즈"
"5027"," 교내 독서토론 동아리 등"
"5028","국숭세단 "
"5029"," 기계 "
"5030"," 학점 3.62 "
"5031"," 토익 820"
"5032"," 오픽 IM3 "
"5033"," 캐나다 어학연수 9개월"
"5034"," 밴드 동아리 활동"
"5035","수도권 "
"5036"," 전자전파 "
"5037"," 학점 3.82 "
"5038"," 토익 785"
"5039","한양대 "
"5040"," 컴퓨터공학 "
"5041"," 학점 3.9 "
"5042"," 토익스피킹 레벨6"
"5043","서성한 "
"5044"," 기계 "
"5045"," 학점 4.0 "
"5046"," 토익 800"
"5047","서울 하위권 "
"5048"," 전자공학 "
"5049"," 학점 3.52 "
"5050"," 토스 레벨5"
"5051","수도권 사립대 "
"5052"," 영어영문학과 "
"5053"," 학점 3.5 "
"5054"," 토익 870 "
"5055"," 스펙업 마이크로소프트 눔 코리아 야놀자 식신 핫플레이스"
"5056","수도권 4년제 "
"5057"," 전자전파공학과 "
"5058"," 학점 3.95 "
"5059"," 오픽 IM1"
"5060","지방 국립대 "
"5061"," 경상 "
"5062"," 학점 3.5 "
"5063"," 토익 820 "
"5064"," 계약직 영업관리 근무경력 2회"
"5065"," 대외활동 3회"
"5066"," 공모전 3회"
"5067","성균관대 "
"5068"," 기계공학과 "
"5069"," 학점 3.7 "
"5070"," 오픽 IM2 "
"5071"," 학술동아리"
"5072","지거국 "
"5073"," 전자 "
"5074"," 학점 3.96 "
"5075"," 토익 780 "
"5076"," 자격증 2개"
"5077"," 대외활동 2번"
"5078"," 해외봉사활동"
"5079"," 수상 1번"
"5080","수도권 "
"5081"," 영어영문 "
"5082"," 학점 3.92 "
"5083"," 토익스피킹 레벨 6 "
"5084"," 인턴 1회"
"5085","수도권 "
"5086"," 영어영문 "
"5087"," 학점 3.92 "
"5088"," 토익스피킹 레벨 6 "
"5089"," 인턴 1회"
"5090","지방사립 "
"5091"," 기계 "
"5092"," 학점 3.71 "
"5093"," 토익 785 "
"5094"," 토익스피킹 130"
"5095","중경외시 "
"5096"," 어문계열 "
"5097"," 학점 3.82 "
"5098"," 토익 855"
"5099","수도권 사립 "
"5100"," 산업공학 "
"5101"," 학점 4.1 "
"5102"," 토익 830"
"5103"," 토익스피킹 150 "
"5104"," 인턴1회"
"5105"," 공모전2회"
"5106","중경외시 "
"5107"," 상경 "
"5108"," 학점 3.94 "
"5109"," 토익 925"
"5110"," 오픽 im3 "
"5111"," 인턴 2번"
"5112"," 교육봉사1회"
"5113","경기대학교 "
"5114"," 컴퓨터과학과 "
"5115"," 학점 3.27 "
"5116"," 토익 845 토스 LV6(150) "
"5117"," Start-Up기업 1곳 인턴"
"5118"," 직접창업 1번 학교내 창업 공모전 우수상"
"5119"," 장려상 제1회 미래물류기술 공모전 최우수상"
"5120","지거국 "
"5121"," 경제 "
"5122"," 학점 3.7 "
"5123"," 토스 레벨6 "
"5124"," 봉사활동 100시간"
"5125","중 "
"5126"," 경제 "
"5127"," 학점 3.89 "
"5128"," 토익 875"
"5129"," 오픽 im2 "
"5130"," 인턴 3회"
"5131"," 창업( 중앙대학교 가족기업"
"5132"," 서울 창조경제혁신센터 스카웃)"
"5133"," 수자원공사 사회공헌 공모전 입상"
"5134","숭실대 "
"5135"," 정보통신전자공학 "
"5136"," 학점 4.0 "
"5137"," 토익 930"
"5138","수도권 "
"5139"," 기계공학과 "
"5140"," 학점 4 "
"5141"," 토스 레벨5 "
"5142"," 수상 1회"
"5143","지거국 "
"5144"," 경제학과 "
"5145"," 학점 3.56 "
"5146"," 토익 915"
"5147"," 오픽 IM2 "
"5148"," SK SUNNY봉사단"
"5149","서울 하위권 "
"5150"," 전자공학 "
"5151"," 학점 3.52 "
"5152"," 토스 level 5"
"5153","서성한 "
"5154"," 기계공학부 "
"5155"," 학점 3.7 "
"5156"," 토스 lv.6 "
"5157"," 봉사활동"
"5158","지방사립 "
"5159"," 기계공학과 "
"5160"," 학점 3.69 "
"5161"," 토익 825"
"5162"," 토스 lv6 "
"5163"," 대한기계학회 참가"
"5164"," 산업기술대전 총장상"
"5165","연세대 "
"5166"," 전기전자공학 "
"5167"," 학점 3.7 "
"5168"," 토익 850"
"5169"," 토스 140 LV6"
"5170","지거국 "
"5171"," 농학 "
"5172"," 학점 3.54 "
"5173"," 토익스피킹 레벨5 "
"5174"," 봉사활동"
"5175"," 동아리활동"
"5176","경남대학교 "
"5177"," 경영"
"5178","금융보험 "
"5179"," 학점 3.7 "
"5180"," 토스 레벨 5 "
"5181"," 해외인턴 2"
"5182"," 대외활동4"
"5183"," 수상경력 4"
"5184","해외대 "
"5185"," 경영 "
"5186"," 학점 4.22 "
"5187"," 인턴 1회"
"5188","지방국립대 "
"5189"," 전기전자제어 "
"5190"," 학점 3.78 "
"5191"," 토익 850 "
"5192"," 토익스피킹 레벨6 "
"5193"," 대외활동 3회"
"5194"," 수상경력 2회"
"5195","경남대학교 "
"5196"," 경영"
"5197","금융보험 "
"5198"," 학점 3.7 "
"5199"," 토스 레벨 5 "
"5200"," 해외인턴 2"
"5201"," 대외활동4"
"5202"," 수상경력 4"
"5203","서성한 "
"5204"," 기계공학부 "
"5205"," 학점 3.7 "
"5206"," 토스 lv.6 "
"5207"," 봉사활동"
"5208","연세대 "
"5209"," 전기전자공학 "
"5210"," 학점 3.7 "
"5211"," 토익 850"
"5212"," 토스 140 LV6"
"5213","지거국 "
"5214"," 농학 "
"5215"," 학점 3.54 "
"5216"," 토익스피킹 레벨5 "
"5217"," 봉사활동"
"5218"," 동아리활동"
"5219","해외대 "
"5220"," 경영 "
"5221"," 학점 4.22 "
"5222"," 인턴 1회"
"5223","지방국립대 "
"5224"," 전기전자제어 "
"5225"," 학점 3.78 "
"5226"," 토익 850 "
"5227"," 토익스피킹 레벨6 "
"5228"," 대외활동 3회"
"5229"," 수상경력 2회"
"5230","서울권 "
"5231"," 제어공 "
"5232"," 학점 3.63 "
"5233"," 토스 150 "
"5234"," 플랜트직업교육"
"5235","지방 국립 "
"5236"," 전자 "
"5237"," 학점 4.1 "
"5238"," 토스 130 "
"5239"," 회사 5년다님"
"5240"," 중국 인턴"
"5241"," 공모전 3개"
"5242"," 비관련 자격증 3개 (운면 비포)"
"5243","서울시립대 "
"5244"," 중국어"
"5245","경영 "
"5246"," 학점 3.65"
"5247","4.5 "
"5248"," 오픽 IM3 "
"5249"," 중국어 신HSK6급 "
"5250"," 인턴 2회"
"5251"," 대외활동 3회"
"5252","성균관대학교 "
"5253"," 유전공학과 "
"5254"," 학점 3.03 "
"5255"," 오픽 IL"
"5256","해외대 "
"5257"," 생화학"
"5258","세포생물학 "
"5259"," 학점 3.09"
"5260","4.5 "
"5261"," 인턴 2회"
"5262"," 대외활동 1회"
"5263","인서울 "
"5264"," 약학 "
"5265"," 학점 4.34 "
"5266"," 토익 850"
"5267"," 토익 스피킹 140(lv. 6) "
"5268"," 인턴 1회"
"5269"," 봉사활동 5회 이상"
"5270","지방 국립대 "
"5271"," 화학공학 "
"5272"," 학점 4.16 "
"5273"," 토익 790"
"5274"," 토익스피킹 140"
"5275","지방거점국립대학 "
"5276"," 기계공학부 "
"5277"," 학점 3.8 "
"5278"," 토익 905"
"5279","수도권 4년 "
"5280"," 경영 "
"5281"," 학점 3.9 "
"5282"," 토익 905"
"5283"," 오픽 IH "
"5284"," 인턴 1회"
"5285","중경외시 "
"5286"," 물리학과 "
"5287"," 학점 4.09"
"5288","4.5 "
"5289"," 오픽 IH"
"5290","지방대 "
"5291"," 컴공 "
"5292"," 학점 3.96 "
"5293"," 토스 110 "
"5294"," 삼성취업을 선택한 이유와 입사 후 회사에서 이루고 싶은 꿈을 기술하십시오. (700자 이내) [삼성"
"5295"," 너는 내 운명] 제 전공인 IT 기술을 활용하여 사용자들에게 풍요롭고 편리한 삶을 제공하고 싶은 꿈을 가지며 살아온 저에게 삼성전자는 이러한 제 꿈을 펼칠 수 있는 최적의 기업이라는 확신에 지원하게 되었습니다. 평소 모바일 쪽에 관심이 있었던 저는 삼성 소프트웨어 멤버십 홈커밍데이와 삼성 딜라이트 샵에 방문하여 다양한 프로젝트와 기술들을 보면서 대"
"5296","지방국립대 "
"5297"," 전자과 "
"5298"," 학점 3.36 "
"5299"," 토스 6 (140)"
"5300","지방국립대 "
"5301"," 기계공학 "
"5302"," 학점 3.6 "
"5303"," 토익스피킹 120"
"5304","경기도 지방대 "
"5305"," 건축관련학과 "
"5306"," 학점 3.65 "
"5307"," 토익스피킹 5급 "
"5308"," 봉사활동"
"5309"," 동아리 1년 활동"
"5310","인서울 광명상가 "
"5311"," 컴퓨터공학 "
"5312"," 학점 3.6 "
"5313"," 토스 6 "
"5314"," 인턴 1회"
"5315","수도권4년제 "
"5316"," 신문방송학과 "
"5317"," 학점 3.5 "
"5318"," 토익 795 "
"5319"," 토스5 "
"5320"," 인턴 1회"
"5321"," 대외활동 6회"
"5322"," 봉사활동 180시간"
"5323","동건홍 "
"5324"," 중문"
"5325","경영 "
"5326"," 학점 3.94"
"5327","4.5 "
"5328"," 봉사활동 다수"
"5329"," 동아리"
"5330"," 대외활동"
"5331"," 교환학생"
"5332"," 자격증"
"5333"," 인턴 등"
"5334","지거국 "
"5335"," 기계공 "
"5336"," 학점 3.62 "
"5337"," 오픽 IM1 "
"5338"," 공모전 수상 7회"
"5339"," 학회 논문 1회"
"5340"," 국토대장정 1회"
"5341"," 인턴 1회"
"5342"," 계약직 1회"
"5343","지방 "
"5344"," 학점 4.3 "
"5345"," 토익스피킹 레벨6"
"5346","인하대학교 "
"5347"," 전자공학과 "
"5348"," 학점 3.42 "
"5349"," 오픽 IL "
"5350"," 공모전 1회"
"5351"," 경험- 장려상"
"5352","지방대 "
"5353"," 경영 "
"5354"," 학점 3.9 "
"5355"," 오픽 IM2"
"5356","한국산업기술대학교 "
"5357"," 신소재공학과 "
"5358"," 학점 3.72 "
"5359"," 토익스피킹 6 "
"5360"," 과 학생회장"
"5361","수도권 4년제 "
"5362"," 컴퓨터공학 "
"5363"," 학점 3.6 "
"5364"," 토익 875"
"5365"," 토스 레벨6 "
"5366"," 봉사활동"
"5367"," 대외활동1회"
"5368","인서울대학 "
"5369"," 신소재공학과 "
"5370"," 학점 3.69 "
"5371"," 토익 775"
"5372","지방 사립대 "
"5373"," 기계과 "
"5374"," 학점 3.1 "
"5375"," 토스 lv5 "
"5376"," 봉사활동 2회"
"5377","고려대학교 "
"5378"," 경영학과 "
"5379"," 학점 3.66 "
"5380"," 토익 900"
"5381","경기대"
"5382","고대석사 "
"5383"," 화공 "
"5384"," 학점 3.91"
"5385","4.08 "
"5386"," 토익 770"
"5387"," 토스 120 "
"5388"," 봉사동아리"
"5389"," 한전 인턴"
"5390","서울 4년제 "
"5391"," 경영학과 "
"5392"," 학점 4.17 "
"5393"," 토익 900 "
"5394"," 인턴 1회"
"5395"," 대외활동 1회"
"5396","지방국립대 "
"5397"," 화학공학과 "
"5398"," 학점 3.76 "
"5399"," 토스 Lv.6 "
"5400"," 공모전 2회 수상 우수포스터발표상 1회"
"5401","중"
"5402","경"
"5403","외"
"5404","시 "
"5405"," 신소재공학과 "
"5406"," 학점 3.86 "
"5407"," 오픽 IH"
"5408","지거국 "
"5409"," 기계자동차 "
"5410"," 학점 3.8 "
"5411"," 토익 800 "
"5412"," 토익스피킹 130 "
"5413"," 공조냉동기계기사"
"5414"," 전기산업기사"
"5415","지방국립대 "
"5416"," 물리 "
"5417"," 학점 3.5 "
"5418"," 토익 805"
"5419"," 토스 120 "
"5420"," 봉사활동 다수"
"5421"," 방폐장 관련 공모전 1회"
"5422"," 워홀 1년"
"5423","서울 사립대 "
"5424"," 교육학 "
"5425"," 학점 3.63 "
"5426"," 오픽 IL"
"5427","서성한 "
"5428"," 경영"
"5429","일본문화학 "
"5430"," 학점 4.0 "
"5431"," 토스 Lv.7 "
"5432"," 인턴경험 3회"
"5433","서울중상위권 "
"5434"," 영문"
"5435","심리 "
"5436"," 학점 4.0 "
"5437"," 토익 960"
"5438"," 오픽 AL "
"5439"," 인턴1회 동아리 2회"
"5440","지방대 "
"5441"," 상경계열 "
"5442"," 학점 4.04 "
"5443"," 최소 등급 "
"5444"," 인턴1회"
"5445"," 대회활동 다수"
"5446"," 상 다수"
"5447","전남대 "
"5448"," 중문과 "
"5449"," 학점 3.81 "
"5450"," 토익780"
"5451"," 오픽IL"
"5452"," HSK5급 "
"5453"," 봉사활동 1회"
"5454","지방국립 "
"5455"," 재료금속 "
"5456"," 학점 3.7 "
"5457"," 토익 800"
"5458"," 오픽 im1"
"5459","서성한 "
"5460"," 전자전기 "
"5461"," 학점 4.0 "
"5462"," 토익 700"
"5463","서울중상위 "
"5464"," 화학공학과 "
"5465"," 학점 4.1 "
"5466"," 토익 800 "
"5467"," 어학연수 1년"
"5468","s대 "
"5469"," 학점 4.21 "
"5470"," 토익 970 "
"5471"," 대외활동"
"5472","광명상가 "
"5473"," 전자재료공학과 "
"5474"," 학점 3.82 "
"5475"," 오픽 AL"
"5476"," 토익 830 "
"5477"," 봉사활동 3"
"5478"," 어학 1"
"5479"," 자격증 2"
"5480","서성한 "
"5481"," 기계 "
"5482"," 학점 3.59 "
"5483"," 토익 915"
"5484"," 오픽 IM3 "
"5485"," 중견기업 인턴 1회"
"5486","KW "
"5487"," 전자공학 "
"5488"," 학점 3.5 "
"5489"," 토익스피킹 레벨5 "
"5490"," idea fair 공모전"
"5491","아주대학교 "
"5492"," 전자공학과 "
"5493"," 학점 3.64 "
"5494"," 토익 785"
"5495"," 토스 150 "
"5496"," 인턴 1회"
"5497"," 동아리 회장 1회"
"5498","서성한 "
"5499"," 전자과 "
"5500"," 학점 4.31 "
"5501"," 토익 845"
"5502","지거국 "
"5503"," 전기공학 "
"5504"," 학점 3.83 "
"5505"," 토익 810"
"5506","충남대 "
"5507"," 통계 "
"5508"," 학점 3.8 "
"5509"," 토익 850"
"5510"," 토스 레벨6"
"5511","가천대 "
"5512"," 전자공학과 "
"5513"," 학점 3.85"
"5514","4.5 "
"5515"," 토익 865 "
"5516"," 봉사활동"
"5517","수도권4년제 "
"5518"," 전자공학 "
"5519"," 학점 3.70 "
"5520"," 토익 830"
"5521"," 오픽 IL "
"5522"," 전자제품기업 인턴 2개월"
"5523","지방대 "
"5524"," 기계자동차공학 "
"5525"," 학점 3.63 "
"5526"," 토익 920"
"5527"," 오픽 AL "
"5528"," 런던 1년 어학연수"
"5529","경희대학교 "
"5530"," 기계공학과 "
"5531"," 학점 3.92 "
"5532"," 오픽 IM2"
"5533","수도권 4년제 "
"5534"," 컴퓨터공학 "
"5535"," 학점 3.6 "
"5536"," 토익 875"
"5537"," 토스 레벨6 "
"5538"," 봉사활동"
"5539"," 대외활동1회"
"5540","지방 사립대 "
"5541"," 기계과 "
"5542"," 학점 3.1 "
"5543"," 토스 lv5 "
"5544"," 봉사활동 2회"
"5545","고려대학교 "
"5546"," 경영학과 "
"5547"," 학점 3.66 "
"5548"," 토익 900"
"5549","서울 4년제 "
"5550"," 경영학과 "
"5551"," 학점 4.17 "
"5552"," 토익 900 "
"5553"," 인턴 1회"
"5554"," 대외활동 1회"
"5555","지거국 "
"5556"," 기계자동차 "
"5557"," 학점 3.8 "
"5558"," 토익 800 "
"5559"," 토익스피킹 130 "
"5560"," 공조냉동기계기사"
"5561"," 전기산업기사"
"5562","중"
"5563","경"
"5564","외"
"5565","시 "
"5566"," 신소재공학과 "
"5567"," 학점 3.86 "
"5568"," 오픽 IH"
"5569","지방국립대 "
"5570"," 화학공학과 "
"5571"," 학점 3.76 "
"5572"," 토스 Lv.6 "
"5573"," 공모전 2회 수상 우수포스터발표상 1회"
"5574","경기대"
"5575","고대석사 "
"5576"," 화공 "
"5577"," 학점 3.91"
"5578","4.08 "
"5579"," 토익 770"
"5580"," 토스 120 "
"5581"," 봉사동아리"
"5582"," 한전 인턴"
"5583","지방국립대 "
"5584"," 물리 "
"5585"," 학점 3.5 "
"5586"," 토익 805"
"5587"," 토스 120 "
"5588"," 봉사활동 다수"
"5589"," 방폐장 관련 공모전 1회"
"5590"," 워홀 1년"
"5591","지방사립 "
"5592"," 법학과 "
"5593"," 학점 3.5"
"5594","인천대학교 "
"5595"," 화학공학과 "
"5596"," 학점 4.2 "
"5597"," 토익 880 "
"5598"," SK E&S 인턴 "
"5599"," 화학관리 서포터즈"
"5600","지거국 "
"5601"," 조선 "
"5602"," 학점 4.1"
"5603","4.5 "
"5604"," 토익 850"
"5605","지거국 "
"5606"," 기계 "
"5607"," 학점 3.4 "
"5608"," 오픽 IH "
"5609"," 중소기업 1년 6개월 재직"
"5610","지거국립 "
"5611"," 조선해양 "
"5612"," 학점 3.86 "
"5613"," 토익 895"
"5614","지거국 "
"5615"," 기계 "
"5616"," 학점 3.8 "
"5617"," 토스 130 "
"5618"," 창업"
"5619"," 동아리 창설 2회"
"5620","지방국립 "
"5621"," 조선과 "
"5622"," 학점 3.5 "
"5623"," 토익 805"
"5624"," 토스 130 "
"5625"," 봉사활동1 상장1"
"5626","수도권4년제 "
"5627"," 환경공 "
"5628"," 학점 3.2 "
"5629"," 오픽 im2 "
"5630"," 인턴1"
"5631"," 봉사활동"
"5632"," 수상1"
"5633","금오공대 "
"5634"," 기계 "
"5635"," 학점 4.06 "
"5636"," 토익 740"
"5637"," 토스 130 "
"5638"," 인턴 1"
"5639","지방4년제 "
"5640"," 화학공학과 "
"5641"," 학점 3.69 "
"5642"," 토스 4"
"5643","경희대학교 "
"5644"," 기계공학과 "
"5645"," 학점 3.92 "
"5646"," 오픽 IM2"
"5647","지거국 "
"5648"," 컴퓨터공학과 "
"5649"," 학점 3.6 "
"5650"," 오픽 IH"
"5651"," 토익 890"
"5652","숙대 "
"5653"," 경영 "
"5654"," 학점 3.2"
"5655","지방사립 "
"5656"," 기계 "
"5657"," 학점 3.75 "
"5658"," 토익 810"
"5659"," 토스 레벨6 "
"5660"," 대외활동 다수"
"5661","지거국 "
"5662"," 무역 "
"5663"," 학점 4.07 "
"5664"," 토익 910"
"5665"," 토스 lv7 "
"5666"," 인턴 2회"
"5667"," 대외활동 2회"
"5668","카이스트 "
"5669"," 산공과 "
"5670"," 학점 3.4 "
"5671"," 토익 910"
"5672","공주대학교 "
"5673"," 전자공학과 "
"5674"," 학점 3.72 "
"5675"," 오픽 IL "
"5676"," 삼성디스플레이 대학생 봉사단"
"5677","한양대학교 "
"5678"," 화학공학과 "
"5679"," 학점 4.02 "
"5680"," 토익 795 "
"5681","토스 6급 "
"5682"," 위험물기능사 "
"5683"," 컴활 1급"
"5684","광운대학교 "
"5685"," 전기공학과 "
"5686"," 학점 4.05 "
"5687"," 토익 745"
"5688"," 오픽 IM2"
"5689","충북대 "
"5690"," 경영 "
"5691"," 학점 3.96 "
"5692"," 오픽 IM1"
"5693","영남대 "
"5694"," 신소재공학과 "
"5695"," 학점 3.97"
"5696","4.5 "
"5697"," 토익 840"
"5698"," 토스 level 6"
"5699","전북대 "
"5700"," 컴퓨터공학 "
"5701"," 학점 3.9 "
"5702"," 토스 LV4 "
"5703"," 인턴1년"
"5704"," 봉사활동 1회"
"5705","인서울 "
"5706"," 컴퓨터학과 "
"5707"," 학점 3.9 "
"5708"," 토스 레벨6 "
"5709"," 대외활동 경험 4번"
"5710","서성한 "
"5711"," 어문계열 "
"5712"," 학점 3.02 "
"5713"," 토익 750"
"5714"," 오픽 IL"
"5715","중경외시 "
"5716"," 인문계 "
"5717"," 학점 3.47 "
"5718"," 토익 960"
"5719"," 토스 레벨6"
"5720"," HSK 5급"
"5721","서성한 "
"5722"," 전자 "
"5723"," 학점 4.3 "
"5724"," 오픽 IL"
"5725","지방사립 "
"5726"," 기계 "
"5727"," 학점 3.9 "
"5728"," 토스 레벨6"
"5729","서연고 "
"5730"," 신소재 "
"5731"," 학점 3.75"
"5732","4.3 "
"5733"," 오픽 IH "
"5734"," 인턴 1회"
"5735","경희대 "
"5736"," 정보디스플레이 "
"5737"," 학점 4.05 "
"5738"," 토익 895"
"5739"," 오픽 IH "
"5740"," 교내 대학원 인턴"
"5741","수도둰4년제 "
"5742"," 신소재 "
"5743"," 학점 3.42 "
"5744"," 토익스피킹 레벨6 "
"5745"," 봉사1회"
"5746"," 인턴 "
"5747"," 동아리 활동"
"5748","SKY "
"5749"," 신소재 "
"5750"," 학점 4.2 "
"5751"," 오픽 IL"
"5752","수도권 4년제 "
"5753"," 경영학과 "
"5754"," 학점 3.72 "
"5755"," 토익 920"
"5756"," 토스 140 "
"5757"," 봉사동아리 2년"
"5758"," 신한은행 S20"
"5759","수도권 4년제 "
"5760"," 신소재공학 "
"5761"," 학점 3.42 "
"5762"," 토스 lv6 "
"5763"," 인턴 : 무 봉사활동 : 1회 동아리 활동"
"5764","성균관대 "
"5765"," 경제학과 "
"5766"," 학점 3.95"
"5767","4.5 "
"5768"," 토익 925"
"5769"," 오픽 IM3 "
"5770"," 인턴 없음"
"5771"," 대외활동 경력 1회"
"5772","서울 중하위 "
"5773"," 경제 "
"5774"," 학점 4.2 "
"5775"," 토익 860 "
"5776"," 해외봉사 1"
"5777"," 동아리 1"
"5778","동아대학교 "
"5779"," 독어독문&경영 "
"5780"," 학점 4.03 "
"5781"," 토스 6 "
"5782"," 오픽 리더스 클럽 "
"5783"," 부산바다축제"
"5784"," 광고제 등등.. 공모전 3회 수상"
"5785","한양대학교 에리카 "
"5786"," 전자통신공학 "
"5787"," 학점 3.9 "
"5788"," 토익 785 "
"5789"," 한국전기연구원 현장실습 15개월 LG 이노텍 계약직 4개월"
"5790","지방대 "
"5791"," 전자공학 "
"5792"," 학점 3.76 "
"5793"," 토익 725"
"5794"," HSK 5급 "
"5795"," 봉사활동"
"5796","연세대학교 "
"5797"," 영어영문학과"
"5798","경제학과 "
"5799"," 학점 3.84 "
"5800"," 토익 945"
"5801"," 토스 Lv.6 "
"5802"," 동아리 활동 2가지"
"5803","서울소재 국립대 "
"5804"," 전기 "
"5805"," 학점 3.6 "
"5806"," 토스 레벨5 "
"5807"," 인턴 2회"
"5808","지방 국립대 "
"5809"," 전자 "
"5810"," 학점 3.97 "
"5811"," 멘토링"
"5812","서성한 "
"5813"," 사회학"
"5814","신문방송학 "
"5815"," 학점 3.86 "
"5816"," 토익 980"
"5817"," 토스 180 "
"5818"," 봉사활동 100시간"
"5819"," 대외활동 3회(삼성드림클래스 포함 모두 사회봉사 위주)"
"5820","지방사립대 "
"5821"," 전자공학 "
"5822"," 학점 3.86 "
"5823"," 오픽 im1"
"5824","전북대 "
"5825"," 전자재료 "
"5826"," 학점 3.79 "
"5827"," 오픽 IM2 "
"5828"," 봉사활동 - SUNNY"
"5829"," 해외 인턴 - 자동차 부품 회사 5개월 (인도 근무)경력 - LED 제조회사 2년 2개월 근무"
"5830","중경외시 "
"5831"," 국제학 "
"5832"," 학점 3.76"
"5833","4.5 "
"5834"," 토익 965"
"5835"," 토스 lv.8 "
"5836"," 인턴 3회"
"5837"," 대외활동 2회"
"5838","세종대 "
"5839"," 디지털컨텐츠 "
"5840"," 학점 4.17 "
"5841"," 토스 110 "
"5842"," 인턴 2"
"5843","지방사립 "
"5844"," 전자 "
"5845"," 학점 3.8 "
"5846"," 오픽 IH"
"5847"," 토익 815"
"5848","지거국 "
"5849"," 정보통신공학과 "
"5850"," 학점 3.38"
"5851","4.5 "
"5852"," 토익 725"
"5853"," 토스 레벨6 "
"5854"," KOTRA 인턴 1년"
"5855","지방대 "
"5856"," 경영 "
"5857"," 학점 3.9 "
"5858"," 오픽 IM"
"5859","서울중상위 "
"5860"," 화학공학과 "
"5861"," 학점 4.1 "
"5862"," 토익 800 "
"5863"," 어학연수 1년"
"5864","전남대 "
"5865"," 중문과 "
"5866"," 학점 3.81 "
"5867"," 토익780"
"5868"," 오픽IL"
"5869"," HSK5급 "
"5870"," 봉사활동 1회"
"5871","서성한 "
"5872"," 전자전기 "
"5873"," 학점 4.0 "
"5874"," 토익 700"
"5875","지방국립 "
"5876"," 재료금속 "
"5877"," 학점 3.7 "
"5878"," 토익 800"
"5879"," 오픽 im1"
"5880","서성한 "
"5881"," 전자과 "
"5882"," 학점 4.31 "
"5883"," 토익 845"
"5884","서성한 "
"5885"," 기계 "
"5886"," 학점 3.59 "
"5887"," 토익 915"
"5888"," 오픽 IM3 "
"5889"," 중견기업 인턴 1회"
"5890","아주대학교 "
"5891"," 전자공학과 "
"5892"," 학점 3.64 "
"5893"," 토익 785"
"5894"," 토스 150 "
"5895"," 인턴 1회"
"5896"," 동아리 회장 1회"
"5897","s대 "
"5898"," 학점 4.21 "
"5899"," 토익 970 "
"5900"," 대외활동"
"5901","KW "
"5902"," 전자공학 "
"5903"," 학점 3.5 "
"5904"," 토익스피킹 레벨5 "
"5905"," idea fair 공모전"
"5906","광명상가 "
"5907"," 전자재료공학과 "
"5908"," 학점 3.82 "
"5909"," 오픽 AL"
"5910"," 토익 830 "
"5911"," 봉사활동 3"
"5912"," 어학 1"
"5913"," 자격증 2"
"5914","충남대 "
"5915"," 통계 "
"5916"," 학점 3.8 "
"5917"," 토익 850"
"5918"," 토스 레벨6"
"5919","지방대 "
"5920"," 기계자동차공학 "
"5921"," 학점 3.63 "
"5922"," 토익 920"
"5923"," 오픽 AL "
"5924"," 런던 1년 어학연수"
"5925","가천대 "
"5926"," 전자공학과 "
"5927"," 학점 3.85"
"5928","4.5 "
"5929"," 토익 865 "
"5930"," 봉사활동"
"5931","수도권4년제 "
"5932"," 전자공학 "
"5933"," 학점 3.70 "
"5934"," 토익 830"
"5935"," 오픽 IL "
"5936"," 전자제품기업 인턴 2개월"
"5937","지거국 "
"5938"," 전기공학 "
"5939"," 학점 3.83 "
"5940"," 토익 810"
"5941","경희대학교 "
"5942"," 기계공학과 "
"5943"," 학점 3.92 "
"5944"," 오픽 IM2"
"5945","지방 국립대 "
"5946"," 기계과 "
"5947"," 학점 3.86 "
"5948"," 토익 895"
"5949"," 토스 5"
"5950","인서울 하위 "
"5951"," 식품공학과 "
"5952"," 학점 4.1 "
"5953"," 토익810"
"5954"," 토스6 "
"5955"," 대외활동 1회"
"5956","울산대학교 "
"5957"," 기계자동차공학부 "
"5958"," 학점 3.91 "
"5959"," 토익 865"
"5960"," 토스 110점 "
"5961"," UCC공모전 장려상"
"5962"," 학생회장"
"5963"," 봉사활동 150시간"
"5964","항공대 "
"5965"," 기계 "
"5966"," 학점 3.44 "
"5967"," 오픽 IL "
"5968"," 계약직1년"
"5969"," 동아리"
"5970","지방 국립대 "
"5971"," 전자 "
"5972"," 학점 3.97 "
"5973"," 멘토링"
